1590 1.445127e-03 1.034612e-04
1690 9.499035e-04 7.974932e-05
1790 7.836679e-04 6.373441e-05
1890 6.168784e-04 4.843043e-05
1990 5.590169e-04 4.388115e-05
2090 4.441027e-04 3.471998e-05
2240 3.279027e-04 2.113069e-05
2440 2.372949e-04 1.530297e-05
2640 1.660111e-04 1.203139e-05
2840 1.535129e-04 1.007396e-05
3140 1.146566e-04 5.413061e-06
3540 9.963471e-05 4.330307e-06
3940 8.591033e-05 3.805713e-06
4340 8.468365e-05 3.553152e-06
4740 8.476503e-05 3.455301e-06
5390 8.020301e-05 2.241643e-06
6290 7.837121e-05 2.393684e-06
7190 7.136300e-05 2.587450e-06
8090 7.179663e-05 2.966214e-06
8990 6.520831e-05 3.607865e-06
