1590 1.271045e-03 5.515818e-05
1690 8.806862e-04 3.964396e-05
1790 7.048614e-04 3.175508e-05
1890 4.915320e-04 2.324683e-05
1990 4.232291e-04 2.038793e-05
2090 3.049535e-04 1.569728e-05
2240 2.094124e-04 8.345382e-06
2440 1.317164e-04 5.987301e-06
2640 8.521037e-05 4.523837e-06
2840 7.177430e-05 3.916055e-06
3140 4.819883e-05 2.223155e-06
3540 3.396242e-05 1.884760e-06
3940 2.664410e-05 1.753156e-06
4340 2.470881e-05 1.729380e-06
4740 2.602314e-05 1.732436e-06
5390 2.503802e-05 1.220364e-06
6290 2.405482e-05 1.392170e-06
7190 2.022334e-05 1.635444e-06
8090 2.294801e-05 2.042566e-06
8990 2.241831e-05 2.709099e-06
