1590 1.222084e-03 6.600780e-05
1690 9.208767e-04 4.649540e-05
1790 7.219549e-04 3.747651e-05
1890 4.572713e-04 2.840070e-05
1990 4.201198e-04 2.404612e-05
2090 3.459074e-04 1.871067e-05
2240 2.311388e-04 9.996939e-06
2440 1.420640e-04 7.279697e-06
2640 9.823252e-05 5.481343e-06
2840 6.674133e-05 4.732367e-06
3140 4.467022e-05 2.617383e-06
3540 3.357828e-05 2.154419e-06
3940 2.810502e-05 1.956038e-06
4340 2.395070e-05 1.907405e-06
4740 2.311384e-05 1.919157e-06
5390 2.323851e-05 1.342496e-06
6290 2.407187e-05 1.526235e-06
7190 2.248805e-05 1.801084e-06
8090 2.157269e-05 2.257417e-06
8990 2.040756e-05 2.992665e-06
