   1.367176E+03   1.492053E+03   1.876006E+03   2.001927E+03   1.686700E+03   1.260294E+03   9.030130E+02   8.367487E+02   9.923387E+02   8.235924E+02   1.795105E+03   6.410321E+02   6.386939E+02   5.791714E+02   6.120142E+02   6.939513E+02   5.843187E+02   5.098332E+02   3.831043E+02   3.248564E+02   3.217778E+02   3.275871E+02   3.236688E+02   2.797936E+02   2.300908E+02   1.991062E+02   2.034921E+02   2.066517E+02   1.939145E+02   1.642227E+02   1.446487E+02   1.195010E+02   1.150800E+02   1.096225E+02   1.069499E+02   9.952125E+01   8.673774E+01   8.349598E+01   7.206585E+01   7.437206E+01   7.294732E+01   6.656486E+01   6.260702E+01   5.507906E+01   5.055777E+01   5.066445E+01   4.987172E+01
   1.107207E+03   1.208922E+03   1.520741E+03   1.623578E+03   1.368518E+03   1.009563E+03   7.395597E+02   6.865691E+02   7.773389E+02   7.949567E+02   6.410321E+02   1.133129E+03   4.448932E+02   4.890726E+02   4.944063E+02   5.615515E+02   4.809289E+02   4.158524E+02   3.126152E+02   2.651959E+02   2.627885E+02   2.676363E+02   2.645395E+02   2.287719E+02   1.882080E+02   1.629282E+02   1.665844E+02   1.692401E+02   1.588724E+02   1.345991E+02   1.186000E+02   9.801520E+01   9.442327E+01   8.997903E+01   8.781723E+01   8.174630E+01   7.127094E+01   6.863115E+01   5.925670E+01   6.117457E+01   6.002309E+01   5.478942E+01   5.154843E+01   4.536465E+01   4.165327E+01   4.175285E+01   4.111009E+01
   9.232673E+02   1.008556E+03   1.269283E+03   1.355737E+03   1.143240E+03   8.437046E+02   6.101822E+02   5.786294E+02   6.560694E+02   6.418554E+02   6.386939E+02   4.448932E+02   7.424819E+02   3.521538E+02   4.274279E+02   4.678168E+02   4.010787E+02   3.521038E+02   2.626389E+02   2.228937E+02   2.209593E+02   2.251224E+02   2.226054E+02   1.925850E+02   1.585008E+02   1.372659E+02   1.404027E+02   1.426991E+02   1.340109E+02   1.135805E+02   1.001168E+02   8.276887E+01   7.976445E+01   7.603850E+01   7.423847E+01   6.913049E+01   6.029280E+01   5.807977E+01   5.016406E+01   5.180582E+01   5.084792E+01   4.642945E+01   4.369707E+01   3.846737E+01   3.533081E+01   3.542514E+01   3.488867E+01
   8.645706E+02   9.448646E+02   1.189661E+03   1.271263E+03   1.072453E+03   7.917692E+02   5.728348E+02   5.369273E+02   6.212780E+02   6.086333E+02   5.791714E+02   4.890726E+02   3.521538E+02   6.872570E+02   3.502409E+02   4.534802E+02   3.754916E+02   3.302597E+02   2.503183E+02   2.103606E+02   2.086188E+02   2.126317E+02   2.103372E+02   1.820444E+02   1.498855E+02   1.298564E+02   1.328773E+02   1.351056E+02   1.269302E+02   1.076212E+02   9.489891E+01   7.848238E+01   7.566076E+01   7.215332E+01   7.047064E+01   6.564480E+01   5.727260E+01   5.518949E+01   4.768425E+01   4.926206E+01   4.836751E+01   4.417895E+01   4.159236E+01   3.662613E+01   3.364968E+01   3.374887E+01   3.324619E+01
   9.016714E+02   9.858178E+02   1.241737E+03   1.327459E+03   1.120298E+03   8.273991E+02   5.988278E+02   5.614865E+02   6.424503E+02   6.412807E+02   6.120142E+02   4.944063E+02   4.274279E+02   3.502409E+02   6.867219E+02   4.236223E+02   4.039444E+02   3.446157E+02   2.610272E+02   2.228838E+02   2.192898E+02   2.235926E+02   2.212652E+02   1.915776E+02   1.577965E+02   1.367636E+02   1.400005E+02   1.424050E+02   1.338401E+02   1.135232E+02   1.001392E+02   8.284438E+01   7.989414E+01   7.621830E+01   7.446716E+01   6.939137E+01   6.056198E+01   5.837907E+01   5.045730E+01   5.214473E+01   5.121479E+01   4.679462E+01   4.406879E+01   3.881895E+01   3.567472E+01   3.578965E+01   3.526536E+01
   1.011931E+03   1.106780E+03   1.394623E+03   1.491461E+03   1.259168E+03   9.302930E+02   6.735303E+02   6.317439E+02   7.231004E+02   7.143530E+02   6.939513E+02   5.615515E+02   4.678168E+02   4.534802E+02   4.236223E+02   8.139966E+02   4.128422E+02   3.975202E+02   2.929948E+02   2.504713E+02   2.496674E+02   2.529238E+02   2.503857E+02   2.168743E+02   1.787012E+02   1.549414E+02   1.586700E+02   1.614584E+02   1.518055E+02   1.288094E+02   1.136634E+02   9.406414E+01   9.074580E+01   8.660186E+01   8.464157E+01   7.889875E+01   6.888273E+01   6.642213E+01   5.742823E+01   5.936878E+01   5.832898E+01   5.331157E+01   5.022171E+01   4.425247E+01   4.067986E+01   4.082191E+01   4.023377E+01
   8.577748E+02   9.385227E+02   1.183053E+03   1.265684E+03   1.068955E+03   7.900491E+02   5.721982E+02   5.368854E+02   6.147541E+02   6.075592E+02   5.843187E+02   4.809289E+02   4.010787E+02   3.754916E+02   4.039444E+02   4.128422E+02   5.716056E+02   3.107083E+02   2.560864E+02   2.126967E+02   2.122882E+02   2.175027E+02   2.140662E+02   1.854903E+02   1.529027E+02   1.326264E+02   1.358731E+02   1.383175E+02   1.301000E+02   1.104350E+02   9.748543E+01   8.070395E+01   7.788518E+01   7.435651E+01   7.269983E+01   6.779101E+01   5.920581E+01   5.711083E+01   4.939504E+01   5.108211E+01   5.020451E+01   4.590105E+01   4.325474E+01   3.812580E+01   3.505835E+01   3.519067E+01   3.469254E+01
   7.455723E+02   8.160592E+02   1.029071E+03   1.101374E+03   9.305387E+02   6.880061E+02   4.984758E+02   4.678807E+02   5.359474E+02   5.298918E+02   5.098332E+02   4.158524E+02   3.521038E+02   3.302597E+02   3.446157E+02   3.975202E+02   3.107083E+02   4.198740E+02   2.031939E+02   1.900930E+02   1.851241E+02   1.898335E+02   1.888241E+02   1.627253E+02   1.341934E+02   1.164470E+02   1.193481E+02   1.215470E+02   1.143734E+02   9.712478E+01   8.576889E+01   7.103012E+01   6.857512E+01   6.549392E+01   6.405891E+01   5.975531E+01   5.220675E+01   5.037770E+01   4.358744E+01   4.509263E+01   4.433360E+01   4.054723E+01   3.822246E+01   3.370145E+01   3.099965E+01   3.112573E+01   3.069329E+01
   5.581275E+02   6.111121E+02   7.709138E+02   8.253952E+02   6.976303E+02   5.159942E+02   3.739855E+02   3.511566E+02   4.023965E+02   3.980123E+02   3.831043E+02   3.126152E+02   2.626389E+02   2.503183E+02   2.610272E+02   2.929948E+02   2.560864E+02   2.031939E+02   2.687731E+02   1.294855E+02   1.426589E+02   1.426083E+02   1.420960E+02   1.238329E+02   1.014303E+02   8.805381E+01   9.028589E+01   9.198859E+01   8.659553E+01   7.356599E+01   6.498961E+01   5.384121E+01   5.199999E+01   4.968304E+01   4.861286E+01   4.536350E+01   3.964739E+01   3.827222E+01   3.312568E+01   3.428214E+01   3.371700E+01   3.084789E+01   2.908905E+01   2.565690E+01   2.360738E+01   2.371030E+01   2.338708E+01
   4.714976E+02   5.164372E+02   6.517188E+02   6.980417E+02   5.902107E+02   4.367035E+02   3.166312E+02   2.974088E+02   3.409359E+02   3.373585E+02   3.248564E+02   2.651959E+02   2.228937E+02   2.103606E+02   2.228838E+02   2.504713E+02   2.126967E+02   1.900930E+02   1.294855E+02   1.816251E+02   1.113204E+02   1.238165E+02   1.204954E+02   1.050514E+02   8.709697E+01   7.513878E+01   7.707629E+01   7.856348E+01   7.398837E+01   6.288135E+01   5.557202E+01   4.605593E+01   4.449782E+01   4.253186E+01   4.163149E+01   3.886296E+01   3.397831E+01   3.281165E+01   2.840974E+01   2.941231E+01   2.893768E+01   2.648431E+01   2.498269E+01   2.204237E+01   2.028790E+01   2.038227E+01   2.010974E+01
   4.653929E+02   5.099076E+02   6.436895E+02   6.896807E+02   5.833446E+02   4.317748E+02   3.131658E+02   2.942540E+02   3.374420E+02   3.340297E+02   3.217778E+02   2.627885E+02   2.209593E+02   2.086188E+02   2.192898E+02   2.496674E+02   2.122882E+02   1.851241E+02   1.426589E+02   1.113204E+02   1.681918E+02   1.142579E+02   1.220278E+02   1.041208E+02   8.635968E+01   7.532932E+01   7.684595E+01   7.836128E+01   7.382785E+01   6.276970E+01   5.549413E+01   4.600769E+01   4.446761E+01   4.251926E+01   4.163449E+01   3.887954E+01   3.400480E+01   3.284876E+01   2.845192E+01   2.946643E+01   2.900088E+01   2.655097E+01   2.505377E+01   2.211223E+01   2.035836E+01   2.045883E+01   2.019045E+01
   4.722477E+02   5.175571E+02   6.535364E+02   7.004507E+02   5.926458E+02   4.388056E+02   3.183703E+02   2.992417E+02   3.432803E+02   3.399326E+02   3.275871E+02   2.676363E+02   2.251224E+02   2.126317E+02   2.235926E+02   2.529238E+02   2.175027E+02   1.898335E+02   1.426083E+02   1.238165E+02   1.142579E+02   1.714975E+02   1.161877E+02   1.083585E+02   8.801382E+01   7.683330E+01   7.918462E+01   8.031494E+01   7.569828E+01   6.438466E+01   5.694260E+01   4.722484E+01   4.566043E+01   4.367611E+01   4.278260E+01   3.996545E+01   3.496653E+01   3.378932E+01   2.927662E+01   3.033101E+01   2.986176E+01   2.734795E+01   2.581404E+01   2.279041E+01   2.098893E+01   2.109829E+01   2.082670E+01
   4.650252E+02   5.097864E+02   6.439211E+02   6.903711E+02   5.843131E+02   4.327844E+02   3.141079E+02   2.953341E+02   3.389177E+02   3.357377E+02   3.236688E+02   2.645395E+02   2.226054E+02   2.103372E+02   2.212652E+02   2.503857E+02   2.140662E+02   1.888241E+02   1.420960E+02   1.204954E+02   1.220278E+02   1.161877E+02   1.696036E+02   9.998614E+01   8.896924E+01   7.604308E+01   7.843949E+01   8.037217E+01   7.533431E+01   6.409976E+01   5.671133E+01   4.704929E+01   4.550705E+01   4.354565E+01   4.267013E+01   3.987412E+01   3.489864E+01   3.373530E+01   2.923988E+01   3.030340E+01   2.984453E+01   2.734098E+01   2.581567E+01   2.279901E+01   2.100302E+01   2.111825E+01   2.085160E+01
   4.005896E+02   4.392800E+02   5.550408E+02   5.952823E+02   5.040068E+02   3.734354E+02   2.711274E+02   2.550096E+02   2.927485E+02   2.901126E+02   2.797936E+02   2.287719E+02   1.925850E+02   1.820444E+02   1.915776E+02   2.168743E+02   1.854903E+02   1.627253E+02   1.238329E+02   1.050514E+02   1.041208E+02   1.083585E+02   9.998614E+01   1.301422E+02   7.160628E+01   6.729740E+01   6.794529E+01   6.968577E+01   6.598999E+01   5.583798E+01   4.941991E+01   4.101430E+01   3.968416E+01   3.798789E+01   3.723747E+01   3.480945E+01   3.047646E+01   2.947072E+01   2.555240E+01   2.649092E+01   2.609847E+01   2.391686E+01   2.258973E+01   1.995627E+01   1.838961E+01   1.849558E+01   1.826658E+01
   3.283159E+02   3.601248E+02   4.551625E+02   4.883202E+02   4.135840E+02   3.065445E+02   2.226387E+02   2.094745E+02   2.405607E+02   2.384842E+02   2.300908E+02   1.882080E+02   1.585008E+02   1.498855E+02   1.577965E+02   1.787012E+02   1.529027E+02   1.341934E+02   1.014303E+02   8.709697E+01   8.635968E+01   8.801382E+01   8.896924E+01   7.160628E+01   9.010906E+01   5.151736E+01   5.726149E+01   5.743557E+01   5.445108E+01   4.655674E+01   4.096958E+01   3.401303E+01   3.292182E+01   3.152640E+01   3.091473E+01   2.890895E+01   2.531918E+01   2.449209E+01   2.124304E+01   2.203087E+01   2.171173E+01   1.990321E+01   1.880477E+01   1.661774E+01   1.531766E+01   1.541016E+01   1.522315E+01
   2.831735E+02   3.106865E+02   3.927865E+02   4.215288E+02   3.571304E+02   2.647924E+02   1.923800E+02   1.810659E+02   2.080098E+02   2.062902E+02   1.991062E+02   1.629282E+02   1.372659E+02   1.298564E+02   1.367636E+02   1.549414E+02   1.326264E+02   1.164470E+02   8.805381E+01   7.513878E+01   7.532932E+01   7.683330E+01   7.604308E+01   6.729740E+01   5.151736E+01   6.766025E+01   4.613184E+01   5.096671E+01   4.724924E+01   4.043208E+01   3.595250E+01   2.968129E+01   2.873944E+01   2.753163E+01   2.700718E+01   2.526365E+01   2.213418E+01   2.141851E+01   1.858360E+01   1.927945E+01   1.900649E+01   1.742892E+01   1.647225E+01   1.456106E+01   1.342582E+01   1.351060E+01   1.334994E+01
   2.884435E+02   3.165503E+02   4.003142E+02   4.297415E+02   3.642089E+02   2.701352E+02   1.963297E+02   1.848467E+02   2.124295E+02   2.107523E+02   2.034921E+02   1.665844E+02   1.404027E+02   1.328773E+02   1.400005E+02   1.586700E+02   1.358731E+02   1.193481E+02   9.028589E+01   7.707629E+01   7.684595E+01   7.918462E+01   7.843949E+01   6.794529E+01   5.726149E+01   4.613184E+01   7.207524E+01   4.840340E+01   4.952470E+01   4.145365E+01   3.689737E+01   3.077598E+01   2.963218E+01   2.839744E+01   2.786647E+01   2.607640E+01   2.285407E+01   2.212270E+01   1.920115E+01   1.992691E+01   1.965126E+01   1.802590E+01   1.704181E+01   1.506918E+01   1.389836E+01   1.398990E+01   1.382693E+01
   2.919228E+02   3.204541E+02   4.053699E+02   4.353078E+02   3.690512E+02   2.738244E+02   1.990812E+02   1.875028E+02   2.155607E+02   2.139401E+02   2.066517E+02   1.692401E+02   1.426991E+02   1.351056E+02   1.424050E+02   1.614584E+02   1.383175E+02   1.215470E+02   9.198859E+01   7.856348E+01   7.836128E+01   8.031494E+01   8.037217E+01   6.968577E+01   5.743557E+01   5.096671E+01   4.840340E+01   7.637704E+01   4.677867E+01   4.321313E+01   3.760299E+01   3.139546E+01   3.054107E+01   2.910492E+01   2.857085E+01   2.674462E+01   2.344769E+01   2.270504E+01   1.971325E+01   2.046528E+01   2.018875E+01   1.852476E+01   1.751885E+01   1.549573E+01   1.429585E+01   1.439385E+01   1.422960E+01
   2.730105E+02   2.997724E+02   3.793183E+02   4.074616E+02   3.455585E+02   2.564832E+02   1.865378E+02   1.757490E+02   2.021204E+02   2.006759E+02   1.939145E+02   1.588724E+02   1.340109E+02   1.269302E+02   1.338401E+02   1.518055E+02   1.301000E+02   1.143734E+02   8.659553E+01   7.398837E+01   7.382785E+01   7.569828E+01   7.533431E+01   6.598999E+01   5.445108E+01   4.724924E+01   4.952470E+01   4.677867E+01   6.711187E+01   3.775498E+01   3.620521E+01   2.956933E+01   2.878928E+01   2.771167E+01   2.706001E+01   2.533865E+01   2.222230E+01   2.152549E+01   1.869521E+01   1.941470E+01   1.915836E+01   1.758461E+01   1.663469E+01   1.471798E+01   1.358203E+01   1.367864E+01   1.352567E+01
   2.304447E+02   2.530999E+02   3.203536E+02   3.442308E+02   2.920300E+02   2.168269E+02   1.577495E+02   1.486753E+02   1.710443E+02   1.698843E+02   1.642227E+02   1.345991E+02   1.135805E+02   1.076212E+02   1.135232E+02   1.288094E+02   1.104350E+02   9.712478E+01   7.356599E+01   6.288135E+01   6.276970E+01   6.438466E+01   6.409976E+01   5.583798E+01   4.655674E+01   4.043208E+01   4.145365E+01   4.321313E+01   3.775498E+01   4.902338E+01   2.857950E+01   2.569640E+01   2.447759E+01   2.358523E+01   2.327087E+01   2.166032E+01   1.900234E+01   1.841227E+01   1.599634E+01   1.661715E+01   1.640268E+01   1.505966E+01   1.425021E+01   1.261178E+01   1.164145E+01   1.172712E+01   1.159854E+01
   2.023530E+02   2.222985E+02   2.814415E+02   3.025063E+02   2.567114E+02   1.906649E+02   1.387598E+02   1.308191E+02   1.505514E+02   1.495819E+02   1.446487E+02   1.186000E+02   1.001168E+02   9.489891E+01   1.001392E+02   1.136634E+02   9.748543E+01   8.576889E+01   6.498961E+01   5.557202E+01   5.549413E+01   5.694260E+01   5.671133E+01   4.941991E+01   4.096958E+01   3.595250E+01   3.689737E+01   3.760299E+01   3.620521E+01   2.857950E+01   3.830380E+01   2.111540E+01   2.210820E+01   2.085716E+01   2.058562E+01   1.935430E+01   1.689105E+01   1.637138E+01   1.422743E+01   1.478394E+01   1.459727E+01   1.340574E+01   1.268860E+01   1.123268E+01   1.037102E+01   1.044975E+01   1.033733E+01
   1.666958E+02   1.831646E+02   2.319508E+02   2.493776E+02   2.116856E+02   1.572707E+02   1.144908E+02   1.079711E+02   1.242956E+02   1.235349E+02   1.195010E+02   9.801520E+01   8.276887E+01   7.848238E+01   8.284438E+01   9.406414E+01   8.070395E+01   7.103012E+01   5.384121E+01   4.605593E+01   4.600769E+01   4.722484E+01   4.704929E+01   4.101430E+01   3.401303E+01   2.968129E+01   3.077598E+01   3.139546E+01   2.956933E+01   2.569640E+01   2.111540E+01   2.645031E+01   1.707695E+01   1.765509E+01   1.706428E+01   1.606435E+01   1.416310E+01   1.364624E+01   1.186247E+01   1.232989E+01   1.217746E+01   1.118633E+01   1.059060E+01   9.377755E+00   8.660399E+00   8.728040E+00   8.635830E+00
   1.600630E+02   1.759115E+02   2.228175E+02   2.396209E+02   2.034621E+02   1.512082E+02   1.101115E+02   1.038731E+02   1.196163E+02   1.189235E+02   1.150800E+02   9.442327E+01   7.976445E+01   7.566076E+01   7.989414E+01   9.074580E+01   7.788518E+01   6.857512E+01   5.199999E+01   4.449782E+01   4.446761E+01   4.566043E+01   4.550705E+01   3.968416E+01   3.292182E+01   2.873944E+01   2.963218E+01   3.054107E+01   2.878928E+01   2.447759E+01   2.210820E+01   1.707695E+01   2.455962E+01   1.597141E+01   1.687331E+01   1.554135E+01   1.370452E+01   1.334877E+01   1.153326E+01   1.199116E+01   1.184620E+01   1.088495E+01   1.030798E+01   9.129860E+00   8.433506E+00   8.501292E+00   8.413189E+00
   1.520227E+02   1.671071E+02   2.117133E+02   2.277385E+02   1.934290E+02   1.437982E+02   1.047490E+02   9.884593E+01   1.138646E+02   1.132434E+02   1.096225E+02   8.997903E+01   7.603850E+01   7.215332E+01   7.621830E+01   8.660186E+01   7.435651E+01   6.549392E+01   4.968304E+01   4.253186E+01   4.251926E+01   4.367611E+01   4.354565E+01   3.798789E+01   3.152640E+01   2.753163E+01   2.839744E+01   2.910492E+01   2.771167E+01   2.358523E+01   2.085716E+01   1.765509E+01   1.597141E+01   2.222274E+01   1.502084E+01   1.517048E+01   1.311760E+01   1.278276E+01   1.116471E+01   1.153954E+01   1.140331E+01   1.048089E+01   9.928042E+00   8.795703E+00   8.126869E+00   8.194101E+00   8.110886E+00
   1.478892E+02   1.625943E+02   2.060420E+02   2.216950E+02   1.883497E+02   1.400659E+02   1.020620E+02   9.634019E+01   1.110136E+02   1.104443E+02   1.069499E+02   8.781723E+01   7.423847E+01   7.047064E+01   7.446716E+01   8.464157E+01   7.269983E+01   6.405891E+01   4.861286E+01   4.163149E+01   4.163449E+01   4.278260E+01   4.267013E+01   3.723747E+01   3.091473E+01   2.700718E+01   2.786647E+01   2.857085E+01   2.706001E+01   2.327087E+01   2.058562E+01   1.706428E+01   1.687331E+01   1.502084E+01   2.292703E+01   1.387468E+01   1.316144E+01   1.252433E+01   1.095371E+01   1.143751E+01   1.123784E+01   1.033153E+01   9.789087E+00   8.674802E+00   8.017068E+00   8.085186E+00   8.004675E+00
   1.372299E+02   1.509035E+02   1.912697E+02   2.058527E+02   1.749392E+02   1.301328E+02   9.485262E+01   8.956184E+01   1.032349E+02   1.027383E+02   9.952125E+01   8.174630E+01   6.913049E+01   6.564480E+01   6.939137E+01   7.889875E+01   6.779101E+01   5.975531E+01   4.536350E+01   3.886296E+01   3.887954E+01   3.996545E+01   3.987412E+01   3.480945E+01   2.890895E+01   2.526365E+01   2.607640E+01   2.674462E+01   2.533865E+01   2.166032E+01   1.935430E+01   1.606435E+01   1.554135E+01   1.517048E+01   1.387468E+01   1.878180E+01   1.144135E+01   1.197661E+01   1.023620E+01   1.069811E+01   1.061764E+01   9.709683E+00   9.202156E+00   8.156653E+00   7.539910E+00   7.605579E+00   7.531274E+00
   1.192721E+02   1.311797E+02   1.663053E+02   1.790290E+02   1.521853E+02   1.132409E+02   8.256504E+01   7.798292E+01   8.991599E+01   8.951172E+01   8.673774E+01   7.127094E+01   6.029280E+01   5.727260E+01   6.056198E+01   6.888273E+01   5.920581E+01   5.220675E+01   3.964739E+01   3.397831E+01   3.400480E+01   3.496653E+01   3.489864E+01   3.047646E+01   2.531918E+01   2.213418E+01   2.285407E+01   2.344769E+01   2.222230E+01   1.900234E+01   1.689105E+01   1.416310E+01   1.370452E+01   1.311760E+01   1.316144E+01   1.144135E+01   1.558365E+01   9.646879E+00   9.186827E+00   9.371443E+00   9.311152E+00   8.603898E+00   8.101884E+00   7.183123E+00   6.641497E+00   6.700767E+00   6.636567E+00
