1.089875545478554629e-04 8.491514767884751988e-06 -3.901911430296724142e-06 -4.331955237636799715e-06 -4.981511343192604107e-06 -5.230967867908392848e-06 -5.971500124947358437e-06 -7.414806936050704554e-06 -6.922485885146014655e-06 -6.823706659803779321e-06 -7.301074722242130151e-06 -8.545007678289907651e-06 -1.061756787968157252e-05 -1.032542163900445253e-05 -1.136379448454908005e-05 -1.049475426695705045e-05 -1.102489007708933360e-05 -1.160759782334339296e-05 -1.370328759400815549e-05 -1.604304662810884005e-05 -1.505516972876399975e-05 -1.608847982809522798e-05 -1.542591242318388137e-05 -1.596680223971775744e-05 -1.561412960100351291e-05 -1.546390387287516793e-05 -1.438206818573341874e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.491514767884763846e-06 1.023380834270526824e-04 6.291470130819923330e-06 -4.509638377491747276e-06 -5.891428908490213837e-06 -7.519141180938710309e-06 -7.932683931116067791e-06 -9.083264232582577172e-06 -8.352438340574591173e-06 -8.230176197959760689e-06 -8.841029240239395981e-06 -1.038366349370739599e-05 -1.294642461737247181e-05 -1.261654301823345267e-05 -1.390562719157549320e-05 -1.285310616057471961e-05 -1.353736116241811210e-05 -1.429828299204688592e-05 -1.694167845147971182e-05 -1.985214684096317866e-05 -1.876774460280870694e-05 -2.014782540272065146e-05 -1.928110684689463407e-05 -2.008563554505940168e-05 -1.980888287932298174e-05 -1.960129216347196115e-05 -1.845878104524019392e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-3.901911430296717365e-06 6.291470130819929260e-06 7.958713122574664087e-05 5.263158494899605169e-06 -5.011460017505182645e-06 -7.309875545503676078e-06 -9.180963070583085552e-06 -9.542312988007586232e-06 -8.158083345606900711e-06 -7.932332419811093577e-06 -8.523803599471631816e-06 -1.004721380229786084e-05 -1.256667053165705726e-05 -1.227391403238488796e-05 -1.355234121120126469e-05 -1.254682536359367997e-05 -1.324130200373132605e-05 -1.401967209398031537e-05 -1.665964202697949736e-05 -1.957578313232435100e-05 -1.858444272138745380e-05 -2.002982139748496243e-05 -1.921994949719749068e-05 -2.012595252855339272e-05 -1.997844987034872756e-05 -1.985720372585843155e-05 -1.886920331798342280e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.331955237636809879e-06 -4.509638377491740500e-06 5.263158494899612792e-06 7.852877232158086561e-05 6.488326787175482427e-06 -6.462159769960181944e-06 -9.353759622676484115e-06 -1.128718001161763411e-05 -8.777254041154405905e-06 -7.918146073008131724e-06 -8.395757052203988192e-06 -9.907299296196774206e-06 -1.244859373562752728e-05 -1.220243366792359593e-05 -1.350705793413121123e-05 -1.252770940414504185e-05 -1.325590304517270190e-05 -1.407967667719297449e-05 -1.679200408865674861e-05 -1.978454494739284006e-05 -1.889379790200795074e-05 -2.046183577730603892e-05 -1.967166808976198472e-05 -2.073277669734328594e-05 -2.074823957681671364e-05 -2.069802752880459468e-05 -1.988748075086357170e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.981511343192611730e-06 -5.891428908490221460e-06 -5.011460017505186033e-06 6.488326787175482427e-06 1.138146453685618867e-04 1.093284905770524824e-05 -9.925988634095225541e-06 -1.387276396006856827e-05 -1.257730762642670913e-05 -1.029543991476338366e-05 -1.008856213305000207e-05 -1.174574839754398674e-05 -1.479895726775213327e-05 -1.457435884755526405e-05 -1.619878170004735669e-05 -1.505986753789915500e-05 -1.599312275532818110e-05 -1.705860676861764840e-05 -2.044136814231957316e-05 -2.413961037377491012e-05 -2.324749136416861482e-05 -2.532881510929425853e-05 -2.435710848160358707e-05 -2.588066809806522950e-05 -2.616332559647812381e-05 -2.615314866950490088e-05 -2.547643598029828202e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.230967867908399624e-06 -7.519141180938725556e-06 -7.309875545503682854e-06 -6.462159769960183638e-06 1.093284905770524994e-05 2.079532325576316325e-04 2.034155766858925239e-05 -1.674907118703824021e-05 -1.723335336837824539e-05 -1.652451892807124223e-05 -1.475811860623656713e-05 -1.588335463707493862e-05 -1.978217599138103601e-05 -1.951338385475711055e-05 -2.179795831369423265e-05 -2.034061690902311124e-05 -2.169196782720759028e-05 -2.323966058989393877e-05 -2.798285167618916176e-05 -3.313143384378913926e-05 -3.217030466876067763e-05 -3.526382399095397108e-05 -3.394302781704930632e-05 -3.635854239791729735e-05 -3.711859581737710437e-05 -3.720507032355479366e-05 -3.671328950468680366e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.971500124947343190e-06 -7.932683931116067791e-06 -9.180963070583087246e-06 -9.353759622676492585e-06 -9.925988634095220459e-06 2.034155766858926595e-05 3.764271223737256609e-04 3.149311323017024684e-05 -2.029437445254501330e-05 -2.242867935452664310e-05 -2.361185797962035186e-05 -2.295068822292706842e-05 -2.649062850018757856e-05 -2.581378722235531814e-05 -2.889887017538995904e-05 -2.708387428530827827e-05 -2.903600413945196936e-05 -3.125771167398263959e-05 -3.782114248104968666e-05 -4.489848921013156127e-05 -4.394380896490098306e-05 -4.845279200770943921e-05 -4.668930405261187058e-05 -5.039937578998136385e-05 -5.192959732479159550e-05 -5.219229933454931901e-05 -5.211220978446457180e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-7.414806936050688460e-06 -9.083264232582590725e-06 -9.542312988007593008e-06 -1.128718001161763242e-05 -1.387276396006857674e-05 -1.674907118703823004e-05 3.149311323017026717e-05 5.226821452786137995e-04 3.335516255527568572e-05 -2.560801489735613459e-05 -3.086711416028574504e-05 -3.564354968408707709e-05 -3.750691482951733923e-05 -3.416982312610733816e-05 -3.777599330825486581e-05 -3.543793730337246271e-05 -3.821221438086061078e-05 -4.138298397666802643e-05 -5.035054463977295565e-05 -5.991662179066520755e-05 -5.914799551493228407e-05 -6.560168621186335779e-05 -6.322743732192084658e-05 -6.878461494762302627e-05 -7.152812663716612306e-05 -7.201009539134384132e-05 -7.273648121426483631e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-6.922485885146012961e-06 -8.352438340574581008e-06 -8.158083345606893935e-06 -8.777254041154433010e-06 -1.257730762642670744e-05 -1.723335336837824878e-05 -2.029437445254501330e-05 3.335516255527567895e-05 4.572774590505504131e-04 3.065056264878356828e-05 -2.609123458899080563e-05 -3.449235873952603523e-05 -4.245258784307515381e-05 -3.558132092772232127e-05 -3.639329562533841325e-05 -3.373515556718777495e-05 -3.643457796792120711e-05 -3.965322577676780021e-05 -4.848527452274114906e-05 -5.794607963180274266e-05 -5.743274915066884904e-05 -6.396823308780519594e-05 -6.192623379550872629e-05 -6.771042104556490972e-05 -7.081054459104875140e-05 -7.170290530995345303e-05 -7.288122656829134553e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-6.823706659803762381e-06 -8.230176197959742054e-06 -7.932332419811090188e-06 -7.918146073008124948e-06 -1.029543991476337688e-05 -1.652451892807121851e-05 -2.242867935452664310e-05 -2.560801489735611765e-05 3.065056264878358183e-05 4.412870022098253726e-04 3.313329918487958490e-05 -3.110427762353394279e-05 -4.353381276144507162e-05 -4.309954427473972055e-05 -3.998763112124296244e-05 -3.453490723948416573e-05 -3.688158382537437194e-05 -4.023813380984023923e-05 -4.949536959442868346e-05 -5.946355441407605953e-05 -5.926760558802037730e-05 -6.632350919644757500e-05 -6.443538011074935630e-05 -7.084986993331925434e-05 -7.456200512217779652e-05 -7.586608702625291176e-05 -7.765839235278451961e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
