1590 1.507455e-03 4.790300e-04
1690 3.164885e-04 4.318219e-04
1790 1.327353e-03 3.506528e-04
1890 6.233923e-04 2.903277e-04
1990 4.008147e-04 2.702178e-04
2090 4.007355e-04 2.195232e-04
2240 1.937025e-04 1.298791e-04
2440 1.906824e-04 1.092096e-04
2640 8.476998e-05 8.959174e-05
2840 1.838677e-04 7.151872e-05
3140 8.221742e-05 3.559768e-05
3540 8.762949e-05 2.427701e-05
3940 7.675078e-05 1.829897e-05
4340 9.583969e-05 1.514963e-05
4740 7.183537e-05 1.315751e-05
5390 7.354904e-05 7.886189e-06
6290 7.367425e-05 7.906784e-06
7190 6.782791e-05 8.683515e-06
8090 6.726747e-05 1.017813e-05
8990 5.925940e-05 1.231634e-05
