590 3.506129e-02 5.522597e-03
690 2.124000e-02 2.632762e-03
790 2.490287e-02 2.307672e-03
890 1.380629e-02 1.486659e-03
990 6.176283e-03 7.127544e-04
1090 5.626237e-03 5.561608e-04
1190 4.599624e-03 3.868496e-04
1290 2.363259e-03 2.687930e-04
1390 2.779550e-03 2.192342e-04
1490 1.724706e-03 1.547810e-04
1590 1.237356e-03 1.049359e-04
1690 7.609091e-04 7.810347e-05
1790 7.377745e-04 6.389104e-05
1890 5.204593e-04 5.017031e-05
1990 3.981677e-04 3.993671e-05
2090 3.032573e-04 3.592262e-05
2240 1.542352e-04 1.799377e-05
2440 1.293754e-04 1.276870e-05
2640 6.133406e-05 1.016705e-05
2840 3.866227e-05 8.229996e-06
3140 2.736405e-05 4.379255e-06
3540 2.277497e-05 3.443637e-06
3940 1.205236e-05 3.184119e-06
4340 1.220802e-05 3.007153e-06
4740 1.088431e-05 3.033397e-06
5390 1.056308e-05 2.150537e-06
6290 1.210310e-05 2.545355e-06
7190 9.947122e-06 3.277572e-06
8090 1.661485e-05 4.372501e-06
8990 1.270805e-05 6.217322e-06
