1590 1.391079e-03 2.169915e-04
1690 1.070340e-03 1.939124e-04
1790 8.209418e-04 1.490819e-04
1890 5.901688e-04 1.209942e-04
1990 3.718458e-04 1.072985e-04
2090 2.778273e-04 9.751932e-05
2240 2.802785e-04 5.349275e-05
2440 1.813097e-04 4.233474e-05
2640 1.741322e-04 3.311011e-05
2840 1.512459e-04 2.783787e-05
3140 1.088466e-04 1.388147e-05
3540 6.169552e-05 1.066352e-05
3940 7.498764e-05 9.033669e-06
4340 7.915922e-05 7.825530e-06
4740 6.633603e-05 7.488401e-06
5390 7.041413e-05 4.918336e-06
6290 6.533349e-05 5.020031e-06
7190 5.596553e-05 5.443281e-06
8090 6.766495e-05 6.239524e-06
8990 6.028392e-05 7.533629e-06
