590 4.346980e-02 8.800856e-03
690 2.056007e-02 4.740724e-03
790 2.482362e-02 3.367599e-03
890 1.299165e-02 2.424749e-03
990 5.758923e-03 1.176465e-03
1090 5.420516e-03 8.803481e-04
1190 4.565688e-03 6.118270e-04
1290 2.145387e-03 5.010606e-04
1390 2.658995e-03 4.012636e-04
1490 1.856938e-03 2.669888e-04
1590 1.329136e-03 2.008004e-04
1690 7.974951e-04 1.631961e-04
1790 6.706563e-04 1.397649e-04
1890 5.407245e-04 1.269745e-04
1990 3.960404e-04 1.023754e-04
2090 4.352473e-04 8.908318e-05
2240 1.309376e-04 5.016832e-05
2440 1.042649e-04 3.837702e-05
2640 4.339649e-05 3.059257e-05
2840 6.604397e-05 2.378644e-05
3140 2.748018e-05 1.258768e-05
3540 1.435405e-05 9.553253e-06
3940 2.958523e-05 8.084425e-06
4340 -1.585613e-06 7.613765e-06
4740 8.939226e-06 7.448170e-06
5390 5.159600e-06 5.169496e-06
6290 8.645422e-06 6.012238e-06
7190 1.968330e-05 7.566299e-06
8090 1.537230e-05 1.017286e-05
8990 2.108596e-05 1.437792e-05
