1590 3.367771e-03 1.837812e-03
1690 9.420871e-04 1.607528e-03
1790 9.128251e-04 1.428575e-03
1890 -1.908114e-05 1.190113e-03
1990 -1.934185e-04 1.061722e-03
2090 -1.747735e-04 8.801318e-04
2240 1.267113e-04 4.876655e-04
2440 8.135008e-05 4.026108e-04
2640 -1.554227e-04 3.556512e-04
2840 -6.593274e-05 2.827093e-04
3140 1.389217e-04 1.344815e-04
3540 -7.509464e-06 8.988202e-05
3940 1.312944e-04 6.104895e-05
4340 9.968097e-05 4.878515e-05
4740 7.710709e-05 3.963862e-05
5390 9.186258e-05 2.182914e-05
6290 9.055342e-05 2.107499e-05
7190 5.481608e-05 2.272588e-05
8090 9.456069e-05 2.631668e-05
8990 4.675693e-05 3.101477e-05
