1590 1.300407e-03 1.093008e-04
1690 7.999464e-04 8.603824e-05
1790 8.211140e-04 7.057945e-05
1890 6.011160e-04 5.237611e-05
1990 4.661381e-04 4.720427e-05
2090 2.926186e-04 4.077303e-05
2240 1.849524e-04 2.180838e-05
2440 8.784393e-05 1.729126e-05
2640 9.209659e-05 1.339266e-05
2840 5.619501e-05 1.059267e-05
3140 3.688596e-05 5.646918e-06
3540 3.203037e-05 4.333553e-06
3940 3.117316e-05 3.818164e-06
4340 2.501583e-05 3.553775e-06
4740 2.557957e-05 3.510907e-06
5390 2.350990e-05 2.349691e-06
6290 2.393618e-05 2.676720e-06
7190 2.371047e-05 3.180868e-06
8090 2.251810e-05 4.069879e-06
8990 2.083621e-05 5.339128e-06
