1590 1.208385e-03 6.291220e-05
1690 8.227045e-04 4.649767e-05
1790 7.076991e-04 3.923593e-05
1890 4.425424e-04 3.021563e-05
1990 3.835997e-04 2.578892e-05
2090 3.306911e-04 2.284849e-05
2240 1.971041e-04 1.231411e-05
2440 1.295235e-04 9.660866e-06
2640 9.399472e-05 7.869060e-06
2840 6.133347e-05 6.351337e-06
3140 3.932317e-05 3.588469e-06
3540 2.919413e-05 2.930878e-06
3940 3.109197e-05 2.668188e-06
4340 2.419841e-05 2.532893e-06
4740 3.008398e-05 2.524745e-06
5390 2.180304e-05 1.757328e-06
6290 2.639380e-05 2.018136e-06
7190 1.705933e-05 2.402016e-06
8090 2.847482e-05 3.055146e-06
8990 1.588961e-05 4.022382e-06
