590 3.659103e-02 4.747822e-03
690 2.136439e-02 2.152666e-03
790 2.737622e-02 2.055736e-03
890 1.431163e-02 1.272328e-03
990 6.486654e-03 6.072071e-04
1090 6.539306e-03 4.789595e-04
1190 4.794848e-03 3.340975e-04
1290 2.754912e-03 2.163581e-04
1390 2.826947e-03 1.800154e-04
1490 1.817600e-03 1.290987e-04
1590 1.257800e-03 8.601230e-05
1690 7.632346e-04 6.100510e-05
1790 7.075241e-04 4.955637e-05
1890 5.700438e-04 3.558071e-05
1990 3.331088e-04 2.870655e-05
2090 3.241732e-04 2.540791e-05
2240 1.924148e-04 1.218026e-05
2440 1.058623e-04 8.567515e-06
2640 6.404344e-05 6.530931e-06
2840 5.017830e-05 5.478682e-06
3140 2.624859e-05 3.059398e-06
3540 2.071213e-05 2.544007e-06
3940 1.541875e-05 2.482767e-06
4340 9.436941e-06 2.432298e-06
4740 9.121847e-06 2.508391e-06
5390 1.026962e-05 1.835637e-06
6290 8.230219e-06 2.208112e-06
7190 6.275707e-06 2.844228e-06
8090 9.678917e-06 3.796102e-06
8990 5.772449e-06 5.405374e-06
