590 3.591642e-02 4.977137e-03
690 2.302321e-02 2.278723e-03
790 2.577839e-02 2.129146e-03
890 1.391603e-02 1.319948e-03
990 6.518759e-03 6.345108e-04
1090 6.148850e-03 5.046011e-04
1190 4.545796e-03 3.536964e-04
1290 2.548782e-03 2.286519e-04
1390 2.818682e-03 1.897868e-04
1490 1.867179e-03 1.372239e-04
1590 1.191755e-03 9.229962e-05
1690 7.661846e-04 6.761642e-05
1790 7.696919e-04 5.421151e-05
1890 5.053606e-04 4.099279e-05
1990 3.477499e-04 3.350065e-05
2090 3.189642e-04 2.965309e-05
2240 1.717912e-04 1.456920e-05
2440 1.132423e-04 1.036035e-05
2640 8.013232e-05 8.311080e-06
2840 5.856968e-05 6.866496e-06
3140 2.510164e-05 3.916189e-06
3540 1.960526e-05 3.308294e-06
3940 1.507284e-05 3.236534e-06
4340 1.135700e-05 3.231606e-06
4740 1.369514e-05 3.312757e-06
5390 1.203431e-05 2.423073e-06
6290 6.792806e-06 2.958431e-06
7190 1.021147e-05 3.837745e-06
8090 1.086827e-05 5.121932e-06
8990 1.900369e-05 7.312589e-06
