1590 1.157281e-03 9.674020e-05
1690 8.208600e-04 7.419301e-05
1790 7.348702e-04 6.058171e-05
1890 4.683025e-04 4.535593e-05
1990 3.858427e-04 3.873548e-05
2090 3.162476e-04 3.458044e-05
2240 1.808984e-04 1.785774e-05
2440 1.290585e-04 1.329489e-05
2640 8.939272e-05 1.080326e-05
2840 6.995254e-05 8.557330e-06
3140 3.764543e-05 4.626168e-06
3540 2.518592e-05 3.708688e-06
3940 2.625591e-05 3.302645e-06
4340 2.471246e-05 3.087152e-06
4740 2.394384e-05 3.112147e-06
5390 2.012849e-05 2.111846e-06
6290 1.711468e-05 2.382411e-06
7190 1.694973e-05 2.783243e-06
8090 2.217860e-05 3.493100e-06
8990 1.849617e-05 4.538812e-06
