1590 1.167754e-03 1.291931e-04
1690 7.957819e-04 1.045130e-04
1790 5.936151e-04 8.798179e-05
1890 5.480565e-04 7.134300e-05
1990 4.175384e-04 6.006866e-05
2090 3.103224e-04 5.353607e-05
2240 2.220237e-04 2.877392e-05
2440 1.393655e-04 2.200530e-05
2640 9.489161e-05 1.745048e-05
2840 7.404819e-05 1.372769e-05
3140 4.002336e-05 7.115618e-06
3540 3.412609e-05 5.275160e-06
3940 2.543703e-05 4.462273e-06
4340 1.637100e-05 4.028060e-06
4740 2.511426e-05 3.929813e-06
5390 1.945330e-05 2.615174e-06
6290 1.907337e-05 2.879368e-06
7190 2.176059e-05 3.308787e-06
8090 3.151991e-05 4.169807e-06
8990 1.041691e-05 5.390307e-06
