1590 1.272382e-03 1.817803e-04
1690 1.117828e-03 1.609792e-04
1790 9.960617e-04 1.243394e-04
1890 6.504117e-04 1.000836e-04
1990 5.222301e-04 9.153626e-05
2090 3.833434e-04 7.811118e-05
2240 2.615122e-04 4.571769e-05
2440 1.455556e-04 3.778784e-05
2640 1.967012e-04 2.859868e-05
2840 1.331906e-04 2.398671e-05
3140 9.039730e-05 1.199061e-05
3540 8.964624e-05 8.715534e-06
3940 8.767288e-05 7.375045e-06
4340 8.077567e-05 6.406573e-06
4740 7.412865e-05 6.012406e-06
5390 7.116398e-05 3.924378e-06
6290 6.550052e-05 4.036283e-06
7190 5.985641e-05 4.414138e-06
8090 6.609812e-05 5.143952e-06
8990 5.401366e-05 6.299953e-06
