1590 1.488173e-03 2.665038e-04
1690 8.654093e-04 2.120301e-04
1790 8.372411e-04 1.807530e-04
1890 6.815467e-04 1.403757e-04
1990 5.304203e-04 1.205487e-04
2090 2.931407e-04 1.085201e-04
2240 1.248561e-04 5.798917e-05
2440 1.674453e-04 4.406371e-05
2640 3.476220e-05 3.725869e-05
2840 8.078202e-05 2.922234e-05
3140 3.872150e-05 1.554815e-05
3540 2.740527e-05 1.172693e-05
3940 3.760860e-05 9.393515e-06
4340 2.870062e-05 8.284976e-06
4740 2.375635e-05 7.697517e-06
5390 2.600743e-05 4.826993e-06
6290 2.616353e-05 5.189423e-06
7190 2.247835e-05 5.967385e-06
8090 2.092244e-05 7.496718e-06
8990 2.617081e-05 9.583674e-06
