1590 1.218356e-03 1.535348e-04
1690 6.711320e-04 1.280911e-04
1790 7.007057e-04 1.079139e-04
1890 6.003561e-04 8.938739e-05
1990 5.799563e-04 7.771469e-05
2090 3.101924e-04 6.633991e-05
2240 1.560075e-04 3.822290e-05
2440 1.421396e-04 3.057322e-05
2640 7.620907e-05 2.381542e-05
2840 6.943680e-05 1.861223e-05
3140 4.690154e-05 9.683995e-06
3540 2.851817e-05 6.992995e-06
3940 3.173061e-05 5.766028e-06
4340 2.472484e-05 5.193273e-06
4740 2.845727e-05 4.983498e-06
5390 2.525633e-05 3.294689e-06
6290 2.580370e-05 3.668155e-06
7190 2.813634e-05 4.334325e-06
8090 2.210697e-05 5.561028e-06
8990 1.917154e-05 7.310364e-06
